"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Labor Market Dynamics in the Maritime Industry. Sea Agglomerations","https://scispace.com/paper/labor-market-dynamics-in-the-maritime-industry-sea-2u7r8bo7ob","2019","Proceedings Article","","Simona Mina","10.18662/LUMPROC.165","https://scispace.com/pdf/labor-market-dynamics-in-the-maritime-industry-sea-2u7r8bo7ob.pdf","One of the hypotheses of the present study is that the trend in human resources in maritime organizations in the European system is declining and the number of European sailors is decreasing steadily. Despite the efforts made by some governments in the Member States of the European Union, the policies aimed at reducing the decline in the labour market of the maritime industry in Europe, the number of European sailors is continuing to decline. The present scientific opinion joins the efforts of the institutions to find the reasons why the evolution of the human resources in the European maritime organizations is descending.A second hypothesis of the study is linked to the EU's desire to implement effective policies in supporting the entire maritime conglomerate in the long run, with the review and modification of all previously implemented policies. The paper examines the possible types of subsidies granted by Member States to shipping companies and ship owners and how this financial support will lie in the degree of engagement and activation of seafarers domiciled in the EU, within the maritime labour market.","citizens, but not French, and 15% of them are not European citizens. These figures are in line with statistics on maritime organizations operating in port activities and on board passenger ships, container transport and offshore activities, the majority of They being French citizens . Conclusions:
 The dynamics of staff in Europe's maritime organizations and the preparation and recruitment of human resources represented the main topic for the European Maritime Workers ' Federation (abbreviated ETF). These issues have been debated intensely by the ETF and the European Ship owners' Organization (ECSA). Thus, the ETF is the most dedicated European organization carrying out projects of this kind aimed at supporting the European social dialogue process and, in essence, implementing work programs in the field of training and recruitment of staff in Maritime organizations. Data on seafarers working in European maritime organizations should be available in correspondence with the following topics: Conclusions:
 • The annual number of officers entering and leaving the maritime organizations, as well as the number of sailors prepared, in order to clearly determine the number of sailors who will enter the maritime organizations in the future, but also to determine how many of those who are in Preparatory process will find jobs in maritime organizations; • The number of STCW certificates issued annually according to rank, function and specialization, making a clear distinction between candidates residing in the EU and those who are not domiciled in the EU, this being a good indicator of the maritime labor market; • ""The creation of forms of human resources census within maritime organizations, which may be biannual, can be achieved with the support of the crewing agencies, establishing the number of sailors on board ships Registered under the flag of a Member State but also on board vessels owned by European firms but having vessels registered under the foreign flag"" . This census should collect information on age, the function of Nationalization and the income of sailors. This would clearly define the level of labor demand in maritime organizations for sailors residing in Europe, but also for those coming from other areas. • Conducting studies on career progression should be realized. These studies must be carried out randomly in union states, discovering whether there are areas for narrowing the possibility of advancing the career, but also how the maritime labor market interacts with other areas Adjacent to Port Agglomerations . Conclusions:
 In this respect, it recommends the creation of a consistent database, allowing the development of recommendations to be addressed specifically to organizations/agencies. These organizations/agencies could, in turn, provide vital data on the situation of employment and dynamics of maritime personnel."
"Maritime Policy Design Framework with ESG Performance Approach: Case of Estonia","https://scispace.com/paper/maritime-policy-design-framework-with-esg-performance-1xeg83s9","2022","Journal Article","Economies","Kaidi Nõmmela
Kati Kõrbe Kaare","10.3390/economies10040088","https://scispace.com/pdf/maritime-policy-design-framework-with-esg-performance-1xeg83s9.pdf","In policy-making, the design of a policy is considered to be one of the most significant steps. A well designed policy will be able to solve sectoral problems across stakeholders as well as support the competitive development of the entire economy. Enterprises of the maritime sector have been influenced by environmental, social, and governance (ESG) changes with the push coming from financiers, insurers, regulators, and customers. To meet the ESG challenges and utilize the benefits ahead, they need to be addressed in the new policy design processes. The specificities of a maritime sector as well as science-based policy-making framework are the fundamentals of successful maritime policy development. Estonia is located on the eastern border of the EU, and has always aimed to be a maritime state. National maritime policy has been adopted (2012–2020) and currently, the Estonian Transport and Mobility Master Plan incorporates maritime aspects. Actors of the maritime sector have remained dissatisfied and advocate the reinstatement and redevelopment of Estonian maritime policy. The aim of this study was to present a framework for the design of maritime policy that uses maritime economics, ESG performance goals, and policy design analyses as inputs. As a result, a maritime policy design framework is proposed.","the basis of nationally mandatory annual reports, but other information is generally sensitive . Although the collection of reliable data is time consuming (e.g., through interviews and surveys) and thus prevents effective policy-making , this pillar is fundamental for successful maritime policy design. The Maritime Policy Design Framework:
 The operational pillar ensures that the policy takes into account the capacity and resources of public authorities and private sector to implement the policy. As focused and independent public administration is crucial for successful maritime policy design ), the analysis of the design operational pillar helps to ensure this. The operational pillar includes administrative, financial, technological, and legal capacity, and the level of knowledge and skills of the public and private sectors. In addition, the operational pillar can be analyzed at three levels: individual (institution or company), organizational (public or economic sector), and systemic (the entire region or country) ). In the maritime sector, there are often core companies around which other smaller companies are concentrated. In this case, the operational capability must be assessed both within the group and individually. The Maritime Policy Design Framework:
 In the maritime sector, the marine resources are generally in the public domain and the management is the responsibility of governmental entities rather than private entrepreneurs . The maritime sector is a traditional industry that operates in a coastal country without major interventions, but each economic field often needs a policy intervention to overcome challenges, especially in light of strict environmental requirements. Additionally, as the maritime sector is governed not only by national but also by supranational organizations , the political aspect is vital for successful policy design. In the political pillar, the policy-makers should analyze and evaluate the design from the perspective of the political situation in a country. In the maritime sector, the lack of political interest can be a major obstacle in policy implementation. The Maritime Policy Design Framework:
 People living in coastal areas are commonly included in maritime sector economic development. In addition to the employment in the sector, traditions and practices in coastal areas make up an important part of the maritime sector's welfare. Therefore, maritime policy has the ability to connect the coastal and maritime area to national needs . A successful policy design should always include a wider public pillar with an analysis of perspectives of coastal habitants and their living conditions in a country or a region. Coastal residents should be involved in policy-making given that they are directly or indirectly involved in potential outcomes. The Maritime Policy Design Framework:
 Taking into account that the maritime sector is an international economic field, as the last pillar, a policy design should analyze the steps from the perspective of an international status. As the world's seas are open to all, the maritime sector is governed by international laws and conventions , which must also be taken into account in local policy-making. In the EU, the EU Structural Funds can also have an important influence on policy design (Van de Voorde and Verhoeven 2016; Northern Ireland Executive 2016). In addition, the geopolitical environment should also be analyzed when designing a policy. Unlocking geopolitical potential is essential for a strong maritime state . The following table ) indicates the proposed maritime policy design framework and shows some examples of the possible content."
"The Emergence of Maritime Governance in the Post-War World","https://scispace.com/paper/the-emergence-of-maritime-governance-in-the-post-war-world-1siawv7d69","2019","Book Chapter","","Katharina Reiling","10.1007/978-3-030-26002-6_3","https://scispace.com/pdf/the-emergence-of-maritime-governance-in-the-post-war-world-1siawv7d69.pdf","Shipping highlights some of the adverse effects of globalization as can be seen in examples such as oil spills resulting from maritime accidents, seafarers reduced to ‘modern slaves’ and the risk of pandemics spread through seaborne trade and cruise trips. Against this background, this chapter aims to show that experiences from shipping can reveal some of the legal challenges presented by globalization. The development of the regulation of shipping reveals that globalized industries do not operate in a legal vacuum, but that they require a more subtle form of regulation than the traditional state-centred perspective implies. The chapter describes the regulation of shipping as ‘conglomeratic’ because it is characterized by the involvement of a wide and growing range of different actors in creating and enforcing shipping standards, and attributes its conglomeratic structure to the fact that maritime shipping fully developed its global nature in the post-war era. On the basis of these observations, the chapter argues that an analysis of the shipping industry can serve as a means of better understanding the role of law in processes of globalization.","(ser. A) No. 10 (1927, 18) The Case of the S.S. Lotus (France v. Turkey). . 17 Molenaar (1998), Yang (2006), and Marten (2014). Regulating Global Shipping: From the Primacy of the Flag State to the 'Conglomeratic Approach':
 open registries have neither the capacity nor the inclination to regulate shipping properly 18 (capacity is often a problem regarding popular open registries with large fleets like Panama 19 ). It is argued here that (a) the worldwide impact and the regulatory avoidance which are widespread in the maritime shipping industry demand an involvement of all the multiple actors that are concerned by maritime shipping rather than the monolithic approach implied by the flag state principle, and (b) that a regulatory regime involving these multiple actors is indeed emerging. Regulating Global Shipping: From the Primacy of the Flag State to the 'Conglomeratic Approach':
 Since the 1970s, the time during which the open registries became more and more popular, the monolithic approach inherent in the flag state principle was progressively replaced by a conglomeratic approach to the regulation of maritime shipping. This conglomeratic approach can be characterized as follows: First, standard setting and law enforcement are no longer concentrated in the hands of the flag state, but are distributed across different actors. Secondly, there is a multiplication of actors involved in the regulation of shipping, and there is no hierarchical link between these actors. In the following, the key features and the emergence of the conglomeratic approach will be put in concrete terms by describing the actors of maritime governance and their regulatory roles. International Organizations and Their Procedures:
 There is a long history of transnational decision-making in the maritime shipping sector, which greatly contributed to the development of a crossborder transportation system. However, the twentieth century is specific because it is characterized by a proliferation of international organizations, which created an extensive treaty-making system and numerous treaties   Rothwell and Stephens (2016, 168).  For social matters ITF (2016a, 25). International Organizations and Their Procedures:
 establishing international standards.  The technique whereby international law ensures such an international harmonized legislation is the delegation of standard-setting to international organizations. 21 Alongside this quantitative aspect of a more 'international' standard-setting, a further feature is the fact that the states' influence on the standard-setting process has been reduced more and more. International Organizations and Their Procedures:
 The most important international shipping standards are the International Convention for the Safety of Life at Sea (SOLAS), 1974, as amended; the International Convention for the Prevention of Marine Pollution from Ships, 1973, as modified by the Protocol of 1978 relating thereto and by the Protocol of 1997 (MARPOL); the International Convention on Standards of Training, Certification and Watchkeeping for Seafarers (STCW), as amended, including the 1995 and 2010 Manila Amendments and the Maritime Labour Convention (MLC). These conventions are often called the four pillars of the international maritime regulatory regime. They were concluded under the auspices of two international organizations."
"Framework For Interoperable Operations In Port Facilities","https://scispace.com/paper/framework-for-interoperable-operations-in-port-facilities-3csl7lwh4s","2008","Proceedings Article","","Agostino G. Bruzzone
Simonluca Poggi
Enrico Bocca","10.7148/2008-0277","https://scispace.com/pdf/framework-for-interoperable-operations-in-port-facilities-3csl7lwh4s.pdf","Among the most advanced techniques, interoperable simulation is actually emerging in those application fields where different entities/components dynamically interacts. Currently such a technology is becoming more and more effective in new areas, reproducing the experiences already collected in military sectors. For instance, logistics infrastructures and ports see many entities interacting dynamically, their synergy strongly affects the overall efficiency of the port terminals as well as the safety of the operators. DIPTEM is involved in a new research, funded by COSMOLAB Consortium, for creating a distributed federation able to reproduce port operations with special emphasis on the dock cranes; in fact DIPTEM collected over the last five years multiple experiences in this sector and in bordering areas: SITRANET and INNOVARE researchs for Intermodal Terminal, RESET for River Logistic. CYBERSAR FEDERATION FOR PORTAINER SIMULATION The aim of the research is to simulate the behavior of intermodal equipment (cranes, stackers, trucks etc.) through the development of federates characterized by the capabilitiy to operate stand-alone or to be integrated in the HLA federation for cooperating. In such way, different trainees are able to work together in order to simulate real cases and complete missions. Consider a crane operator moving a container from a ship on a truck, driven by another operator, a third one is expected to move the container on a free area of the terminal using a reach-stacker simulator. Monitoring and supervising the results of the mission and operating both in LAN both in WAN the operators can act as previously described; in general sense not only driver simulators have to be integrated, the DIPTEM applied DIS in their past researches in order to create training exercise for managers/planners (i.e. dock manager, yard planner, control room, etc.). In the same way it is possible to integrate in the Federation also these entities directing the operators, providing support for testing policies and procedures. The interaction among the terminal vehicles as prime cause of accidents and injuries in port operations has to be stressed; at the same time the handling policies and procedures are the key factors for improving productivity and safety. Based on such a consideration it is clear that past experiences in extended application in military sector combined with new technologies enabling low cost simulation, allow to export these Proceedings 22nd European Conference on Modelling and Simulation ©ECMS Loucas S. Louca, Yiorgos Chrysanthou, Zuzana Oplatkova, Khalid Al-Begain (Editors) ISBN: 978-0-9553018-5-8 / ISBN: 978-0-9553018-6-5 (CD) experiences in new areas, such as port training or industrial facilities. The proposed case is related to the development of a federation focusing on the Portainers or dock gantry cranes: big equipment devoted to load/unload container ships. The proposed integration among simulators is based on HLA (High Level Architecture) while the simulation engine is developed by the DIPTEM. The proposed engine guarantees to have simulators fully scalable combining different federates in order to distributed/construct complex combinations (i.e. distributing heavy computational workload among federates); the most complex cranes are equipped of static mock-ups (i.e. port truck drivers) and full motion 6Degree of Freedom simulators. The design of the entire architecture needs special attention, actually the configuration is based on: • one full scope simulator • 6DOF motion platform • advanced visualization solution integrated with eye tracking system (crane operator) • interactive pilot station","Title: FRAMEWORK FOR INTEROPERABLE OPERATIONS IN PORT FACILITIES Authors: Agostino G Bruzzone,Simonluca Poggi,Enrico Bocca,Torre Distripark"
"Sindicalismo revolucionario, trabajadores marítimos e historiografía a comienzos del siglo XX: revisión crítica y perspectivas","https://scispace.com/paper/sindicalismo-revolucionario-trabajadores-maritimos-e-54enkfpuui","2012","Journal Article","","Laura Caruso","10.46688/AHMOI.N1.4","https://scispace.com/pdf/sindicalismo-revolucionario-trabajadores-maritimos-e-54enkfpuui.pdf","New jobs and research dedicated to the history of revolutionary syndicalism, a trend of the labor movement whose centrality has not had the impact expected in the historiographic field, begins to raise the overcoming of that situation. The port area, more specifically the group of workers on board, was a core of trade union militancy. The article presents a review of the works on the history of this political tendency in Argentina and of the researchs that focus on the history of the union where they had a substantial role, the FOM, together with the advances of our own investigation as well as the problems found so far.","el gran ausente en toda la literatura revisada son las empresas, la poderosa patronal marítima, sus actores y prácticas, y las características de la relación entre estas compañías y los obreros embarcados. Río arriba: viejos problemas que se retoman y nuevos interrogantes:
 Tal estado de los estudios sobre el mundo obrero marítimo, el sindicalismo revolucionario y el vínculo de ambos con el Estado, plantea una serie de problemas, a la vez que nuevas posibilidades y desafíos. Los aportes de la historiografía acerca de estos temas han dejado vacante, en principio, el conocimiento de los procesos materiales y organizativos básicos del trabajo marítimo, como un insumo esencial para el desarrollo de la historia de estos trabajadores. La reconstrucción del proceso de trabajo a bordo parece un aporte elemental para conocer la experiencia laboral primera marítima, muy vinculada a las formas de sus organizaciones sindicales y a su relación con la oficialidad y sus respectivos centros. En oposición a lo sostenido por De Laforcade, creemos que conocer la conformación estructural de los trabajadores marítimos, su trabajo cotidiano, las tensiones y conflictos que éste presenta, así como también su composición en términos étnico-nacionales y su magnitud con relación al conjunto de la clase obrera, es muy necesario, si bien no suficiente, para avanzar sobre otras cuestiones de su historia, tales como sus construcciones identitarias y las formas de su consciencia política."
"Network Performance Measurement, As Applied to Maritime Ports Communities","https://scispace.com/paper/network-performance-measurement-as-applied-to-maritime-ports-bchryq5b39","2005","Journal Article","Journal of International Logistics and Trade","Charles-Henri Fredouet
Patrick Le Mestre","10.24006/JILT.2005.3.2.001","https://scispace.com/pdf/network-performance-measurement-as-applied-to-maritime-ports-bchryq5b39.pdf","The implementation of interorganizational networks is commonplace, following a growing diversity of cooperative modes between independent companies associated with these networks Although academic research has mostly dealt with the performance of the networks' members, the focus of this paper is with the performance of the global network Among the many forms of interorganizational networks, maritime port communities are complex organizations which must deal with operational synchronization, strategic cohesiveness, and global performance measurement problems Therefore, this paper aims to describe a port performance measurement system, created in a predominantly empirical research context The performance model and the associated measurement indicators illustrate the type of network-level dedicated, performance control systems on which port communities need to rely when designing their global strategy","Title: Network Performance Measurement, As Appplied To Maritime Ports Communities Authors: Charles-Henri Fredouet,Patrick Le Mestre Keywords: decision support systems, organizational performance, logistics networks, sea-port management INTRODUCTION:
 While the actual implementations of inter-organizational networks may be common, the scientific analysis of them however has only recently intensified. In addition, the concept of common-purpose independent-firms networking now stands at the crossroad of multiple schools of thought in the fields of economic and management sciences. The growing diversity of cooperative modes between independent companies leads to the blurring of inter-organizational frontiers, with inevitable consequences in terms of strategic and operational control : within the network co-exist individual strategies and organizations as well as a common strategy and a collective organization . INTRODUCTION:
 As, like so many say, ""you can't manage what you can't measure"", no goal formulation nor resource allocation, and therefore no network control, can be achieved without the availability of a network-level performance measurement system: even if the global performance of a network depends upon the individual performances of its constituents , it also results from the quality of the coordination performed between deeply entwined activities . INTRODUCTION:
 Among the numerous forms of existing inter-organizational networks, maritime port communities bear in France, as in many other countries, major operational and strategic control constraints : both a node of growing importance within inter-continental supply-chains and the most sought-after settlement of expanding import/export operations, the maritime port retains a wide variety of independent operators all contributing to a common value chain of logistics service providings . Such a complex organization has to deal with operational synchronization, strategic cohesiveness and global performance measurement problems . INTRODUCTION:
 Within a network performance measurement frame, this paper, based on a case study of the Port of Le Havre, France, then aims at describing a comprehensive model dedicated to the measurement of maritime port global performance. The Research Frame:
 Attention to network structures obviously includes studying the way their performance can be measured. In the case of maritime port communities, specific strategic and operational processes have then to be taken into account. network performance:
 Network performance is an ambiguous concept: does it means the performance of the network itself; or the performance of the network's members? network performance:
 Academic research has mostly dealt with this latter version . Qualitative measures (e.g.: members' mutual satisfaction or operational perceived performance ), as well as more quantitative ones (e.g.: ROI ), or, within logistics networks, cost reduction or service rate enhancement , have been designed. network performance:
 Our concern is with the performance of the global network. This set of collaborative actors is surrounded by a specific frontier with 'an outer marke't. Therefore, the performance control system must measure not only the performance of each of the actors involved, but also that of the network itself, with respect to such outside stakeholders as the customers/consumers, the public/private investors and the state/local public administrations. network performance:
 Besides traditional financial criteria, which account for only a part of the performance model, global network performance may be analyzed through its causal factors , or from such standpoints as the network survival , its life length , or, in a more subjective and network-type constrained way, its own CEOs' evaluation . network performance:
 The global performance measurement system reports on three different types of activities:"
"Assessing artefacts of maritime safety culture—current state and prerequisites for improvement","https://scispace.com/paper/assessing-artefacts-of-maritime-safety-culture-current-state-4destkhnz1","2019","Journal Article","WMU journal of maritime affairs","Anna-Maria Teperi
Jouni Lappalainen
Vuokko Puro
Pia Perttula","10.1007/S13437-018-0160-5","https://scispace.com/pdf/assessing-artefacts-of-maritime-safety-culture-current-state-4destkhnz1.pdf","Implementing safety management (ISM Code) aims to promote a good safety culture in the maritime industry. However, although this has improved safety, it has also paradoxically increased bureaucracy and overlooked operative personnel. At the same time, safety science has undergone a paradigm shift from Safety-I, which is traditional and error based, to Safety-II, which focuses on the potential of the human element. To determine whether Safety-I is dominant in the prevailing culture, or whether any Safety-II ideas are emerging, we studied the current thinking and the prerequisites for improving maritime safety culture and safety management. We interviewed 17 operative employees and 12 safety and unit managers (n = 29), both individually and in groups, in eight Finnish maritime organisations representing the maritime system (shipping companies, authorities, vessel traffic service, association). We also analysed 21 inspection documents to capture practical safety defects. To the employees, safety culture meant openness and well-functioning, safe work. However, this was not always the case in practice. Safety management procedures were portrayed as mainly technical/authority focused, and as neglecting the human element, such as the participation of operative personnel in safety improvements. We also found several factors that support improving maritime safety culture. The ISM code seems to have supported traditional methods of safety management (Safety-I), but not the creation of a positive safety culture, which the Safety-II paradigm has highlighted. System-wide safety improvement, participation of the operative personnel and open sharing of safety data were the areas in need of development. These were already being created in and among maritime organisations. To improve maritime safety culture in a concrete way and to achieve Safety-II in practice, we need a new focus and competence. Policy, procedures, and practical tools and models should use the human element as potential.","work-as-done. One way in which to implement this would be to make a continuous effort to promote safety by using multimethod scales to monitor safety and safety culture levels. The different maritime partners should have joint tools, system co-operation and learning practices. Future research and practical implications for maritime organisations:
 -At the local level, in shipping companies, joint forums should be set up that utilise group techniques (e.g. work process analysis; Teperi and Leppänen 2011)inwhich the work processes and development needs of operative personnel (including safety issues) are made visible and put into practice. On board ships, supporting democratic dialogue requires the authority and role of the captain to be flexible in normal to risky situations, which in turn demands awareness of different work roles. Future research and practical implications for maritime organisations:
 -At the individual level, good competence, responsibility and activeness in safety issues should be promoted by both the organisation and the maritime system. Conclusion:
 In this study, we found that although the implementation of the ISM code has promoted safety culture in the Finnish maritime sector, maritime safety culture has not yet proceeded from Safety-I thinking to Safety-II, despite this perspective being highlighted in current safety research. First, the focus of safety management is on technical issues rather than on improving resilience. Second, faith in rules and compliance is strong. Third, safety is currently more often managed in a top-down than bottom-up manner. Fourth, human performance is seen as error based, and this hinders open, participative safety improvements. Is the ISM code missing its potential to improve the safety level of the maritime field? In the future, the code could apply more to modern safety thinking (Safety-II), which consists of proactive, systemic and participative cooperation and learning processes that focus on the human element and work-as-done. Conclusion:
 The scope should shift to cover actionable factors. This new scope demands new practical frameworks and tools for safety experts, and management by regulatory bodies, shipping companies, research institutes and maritime education. In practice, bottom-up workplace interventions should be conducted which take the local knowledge of the operative personnel better into account in decision-making and everyday work. Concretely applying HF at individual, work, group and organisational levels in SMS may be a practical way in which to proceed to the Safety-II perspective , as factors supporting and maintaining safety are the focus. However, previous or current maritime safety studies have not shown this aspect, and the Safety-II literature does not contain many practical examples of implementations. Conclusion:
 To improve maritime safety culture in a concrete way, policy, procedures, and practical, concrete tools and models need to be used through co-operation with maritime actors, on all levels of the maritime system. We have made suggestions in this article for how each maritime system level can achieve this improvement. Conclusion:
 Open Access This article is distributed under the terms of the Creative Commons Attribution 4.0 International License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made."
"How port community systems can contribute to port competitiveness: Developing a cost–benefit framework","https://scispace.com/paper/how-port-community-systems-can-contribute-to-port-4q9y0gm8uh","2016","Journal Article","Research in transportation business and management","Valentin Carlan
Christa Sys
Thierry Vanelslander","10.1016/J.RTBM.2016.03.009","https://scispace.com/pdf/how-port-community-systems-can-contribute-to-port-4q9y0gm8uh.pdf","The trend towards collaborative innovation in the maritime supply chain implies a good understanding of the actors and their roles, and an efficient exchange of information. A Port Community System (PCS) increases port efficiency by connecting the ICT systems of each of its members, thereby facilitating their communication. To verify whether this type of collaboration and its benefits actually materialize, an understanding of the costs and benefits of such PCS is required. This paper recognizes the inconsistency in the existing literature with respect to PCS costs and benefits quantification. Therefore, after an in-depth literature review, interviews with experts of PCS were carried out, a comprehensive framework to quantify the costs and benefits was developed. Next, a case study was drawn-up to develop a discussion regarding the costs and the extra benefits that port stakeholders incur when using a module of a PCS. The case analysis suggests that there is a positive cost–benefit balance for every stakeholder adhering to a PCS. By covering the development and operational costs of certain modules, PCS operators seek to increase the port competitiveness. This way, PCS users manage to gain higher net benefits and have a competitive advantage over other port stakeholders outside the community.","Title: Elsevier Editorial System(tm) for Research in Transportation Business & Management Manuscript Draft Authors: Mr Valentin Carlan,Valentin Carlan,Christa Sys,Thierry Vanelslander Keywords: Port community system, PCS, maritime supply chain, cost and benefit framework Port community system, PCS, maritime supply chain, cost and benefit framework"
"The regulation of international shipping : systematic issues facing states in the administration of maritime affairs and the eradication of substandard shipping","https://scispace.com/paper/the-regulation-of-international-shipping-systematic-issues-2ua6crgtlt","2000","","","George S. Reynolds","","https://scispace.com/pdf/the-regulation-of-international-shipping-systematic-issues-2ua6crgtlt.pdf","","laws of the environment, the extent to which they put that understanding into practice by devising relevant tools, and on the manner in which their efforts are organized . This summary is equally applicable to States, particularly as it concerns the regulation of international shipping. General:
 Clear and concise understanding of applicable issues underscores the development and acceptance of international maritime conventions, the tools to which Dr. Rodney refers. As indicated by , the ""value and effectiveness of shipping regulation should be addressed against their foundation, their content and their implementation"". Their foundation rests on the motives, the applicable issues, who where the proposers or drafters, and what were their intentions i.e., their travaux preparatoires. General:
 Conventions with a truly international foundation are devoid of the uncertainties and arbitrariness that characterize uni-lateral measures. Implementation therefore becomes less of an issue. In the long run, international co-operation in the regulation of shipping enhances a harmonized approach to the application and enforcement of rules and standards, thereby minimizing disparities in application and possible geographical areas of convenience. General:
 International co-operative efforts, however, face a variety of obstacles. In an organization, the underpinning philosophy, or organizational culture, plays an important role in determining the character and effectiveness of the organization itself. Basic elements such as the personal values and attitudes of the members, their commitment and their work discipline reflect upon the organizational culture. This underpinning philosophy is thus the key to understanding the organization as a whole and is particularly relevant to international organizations, albeit that they are far more complex and difficult to evaluate.  of organizational culture, ""common perceptions held by the organization's members"" is particularly apt for international organizations such as the IMO. Such perceptions are the essence of the organization's philosophy, which takes account of the situations of the individual Member General:
 States, the institutional framework and the methodology employed in identifying problems and proposing, deciding and implementing solutions . The ILO:
 The Organization, formed in 1919, utilizes a tri-partite approach between representatives of governments, employers and workers to achieve its objectives, namely the establishment and maintenance of suitable labour conditions and the protection of workers. Broadly speaking, the current primary goal is ""to promote opportunities for men and women to obtain decent and productive work, on conditions of freedom, equity, security and human dignity"" (Doumbia-Henry, 2000, p.2). The ILO has adopted some 41 original or revised international conventions and 30 similar recommendations dealing exclusively with maritime labour conditions (ILO, 1999). More specifically, apart from convening international maritime conferences approximately once each decade, the Organization maintains the Joint Maritime Commission. The ILO:
 This Commission is responsible for covering maritime matters on an ongoing basis between conferences. Being bi-partite, it provides immeasurable utility for the representatives of shipowners and seafarers to negotiate directly and lay the groundwork for the standard setting process vested in the conferences. The secretariat of the Ship-owners' Group in the Commission and the Organization is provided by the International Shipping Federation (ISF), whilst that of the Seafarers' Group is provided by the International Transport Workers Federation (ITF) . The ILO:
 Global economic conditions have had major impacts on the manner in which ships are operated; The ILO:
 the employment opportunities for seafarers; seafarer attrition particularly in industrialized States;"
"Globalization, public sector reform, and the role of ports in international supply chains","https://scispace.com/paper/globalization-public-sector-reform-and-the-role-of-ports-in-rvd26vlyvm","2017","Journal Article","Maritime economics and logistics","Hercules Haralambides","10.1057/S41278-017-0068-6","https://scispace.com/pdf/globalization-public-sector-reform-and-the-role-of-ports-in-rvd26vlyvm.pdf","","resources, due to excessive competition in an industry predominantly described by increasing returns to scale and sunk costs and, finally, it helps in optimizing the spatial aspects of port investments, so that they can tie-in meaningfully with the rest of the country's infrastructure. Financing:
 However, as I argue below, the influence of this statist approach to port management is fading out today in most parts of the world. Its problem is in limiting port management autonomy at a time when ports are expected to become new-business developers and compete for traffic internationally. This new role of ports, and related governance models, is finding strong support at least in Europe (ESPO 2010), vis a `vis earlier (public) port governance models that tended to limit the functions of a port authority to those of the harbor master's office.  The realization of indirect macroeconomic objectives may indeed generate numerous benefits for the region or the country by and large, but these do not necessarily produce visible financial rewards for the ports concerned. Thus, the efficiency and productivity of the latter might, at first sight, be considered as disappointing and inferior to that of comparable privately owned enterprises with clear-cut financial objectives (e.g., UK ports), or compared to ports which have been centrally prioritized on the basis of macroeconomic objectives. Moreover, such a 'central' prioritization (planning) is not void of strong resistance by affected local communities, whenever the fortunes of one (prioritized) port are at the cost of another. Few would argue against the benefits from looking at ports as a 'port system'; these have been described above, in the case of Japan. But the objectives of such a regional approach to port development should be to enhance regional cohesion, thus leading to a more balanced development across the region. Thus, together with prioritization, a system ought to be found, and agreed upon, to distribute the fruits of this planning policy, as equitably as possible, also among the 'unlucky' ports, their cities, and citizens. Otherwise, local political opposition could be so strong as to frustrate any central attempt to 'allocate roles' among ports. 12 11 I hope the exaggeration of the witticism would help in driving the point home."
